city_name,postal_code,price_sqm,region,province,longitude,lattitude
Micheroux,4630.0,1601.4919851161899,Wallonie,Liège,5.7355403,50.6315865
Middelburg,9992.0,2217.1497693740353,Flandre,Flandre-Orientale,3.4071425562584,51.25583235
Middelkerke,8430.0,1677.537397133498,Flandre,Flandre-Occidentale,2.8063401225473,51.18331695
Milmort,4041.0,1584.785336660254,Wallonie,Liège,5.5929155,50.6904632
Minderhout,2322.0,2052.5778803248245,Flandre,Anvers,4.8070790487489,51.43155825
Moen,8552.0,1531.2908510158704,Flandre,Flandre-Occidentale,3.3825263241917995,50.775415
Moerbeke-Waas,9180.0,1709.0187390192523,Flandre,Flandre-Orientale,3.9446436,51.1742698
Moerzeke,9220.0,1647.1139693370942,Flandre,Flandre-Orientale,4.1585956393745,51.06183125
Mohiville,5361.0,2947.3684210526317,Wallonie,Namur,5.1923275,50.3176664
Mol,2400.0,1810.9105776681479,Flandre,Anvers,5.1155267,51.184042100000006
Molenbaix,7760.0,1868.0252061127132,Wallonie,Hainaut,3.4294567,50.69300429999999
Molenbeek-Saint-Jean,1080.0,1914.1110055746487,Bruxelles,Bruxelles-Capitale,4.3227779,50.85435510000001
Molenstede,3294.0,1815.2645599182601,Flandre,Brabant flamand,5.024746528764902,51.0071839
Momignies,6590.0,953.6949735171349,Wallonie,Hainaut,4.1649981,50.02863170000001
Monceau-Imbrechies,6592.0,775.1937984496124,Wallonie,Hainaut,4.224118,50.036452
Monceau-Sur-Sambre,6031.0,1106.3748773386499,Wallonie,Hainaut,4.382402,50.41701679999999
Mons,7000.0,1307.307459471202,Wallonie,Hainaut,3.951958,50.4549568
Mont,6661.0,946.1647251761117,Wallonie,Luxembourg,5.7909538000000005,50.5341607
Mont-Saint-Aubert,7542.0,1542.9732868757258,Wallonie,Hainaut,3.4000171000000003,50.6554352
Mont-Saint-Guibert,1435.0,2199.811115945186,Wallonie,Brabant wallon,4.6127019,50.6365628
Mont-Sainte-Geneviève,6540.0,1474.4441206941206,Wallonie,Hainaut,4.2377392,50.3766211
Mont-Sur-Marchienne,6032.0,1210.3113074161904,Wallonie,Hainaut,4.4046365,50.3902046
Montegnée,4420.0,1232.8073173599648,Wallonie,Liège,5.519016099999999,50.64257
Montignies-Sur-Sambre,6061.0,1024.5458239053528,Wallonie,Hainaut,4.4729234863084,50.4109216
Montigny-Le-Tilleul,6110.0,1557.4122893245788,Wallonie,Hainaut,4.3602314806535,50.369072045553
Moorsele,8560.0,1511.3157351352313,Flandre,Flandre-Occidentale,3.1549318040629,50.84259085
Morlanwelz,7140.0,1150.9842830127611,Wallonie,Hainaut,4.2523562,50.4509843
Mortsel,2640.0,2077.977623992855,Flandre,Anvers,4.4593335,51.1741789
Mourcourt,7543.0,2576.1689291101056,Wallonie,Hainaut,3.445164,50.6530409
Muizen,2812.0,2219.3001314576272,Flandre,Anvers,4.5182999731643,51.0083206
Musson,6750.0,1449.065945213932,Wallonie,Luxembourg,5.705881,49.5580794
Méan,5372.0,1550.7111111111112,Wallonie,Namur,5.333856,50.3619241
Mévergnies-Lez-Lens,7942.0,1000.0,Wallonie,Hainaut,3.8507081,50.6044689
Naast,7062.0,1142.4523752109958,Wallonie,Hainaut,4.1011662000000015,50.5536883
Namur,5000.0,1899.9914709605366,Wallonie,Namur,4.849314651989,50.45620385
Nandrin,4550.0,1634.322092614302,Wallonie,Liège,5.4190410999999985,50.506355
Naninne,5100.0,1904.7405346931541,Wallonie,Namur,4.9316703499006,50.4146082
Neder-Over-Heembeek,1120.0,3016.878899369023,Bruxelles,Bruxelles-Capitale,4.390488868421101,50.89779605
Nederokkerzeel,1910.0,2190.3369666877893,Flandre,Brabant flamand,4.5645096,50.9190127
Neerijse,3040.0,2349.351432115678,Flandre,Brabant flamand,4.6290291125613,50.81115135
Nessonvaux,4870.0,1429.493995060195,Wallonie,Liège,5.7371309,50.573671
Neu-Moresnet,4721.0,2131.1475409836066,Wallonie,Liège,6.0240702000000015,50.7199902
Neufchâteau,4608.0,1561.9864734299517,Wallonie,Liège,5.776446400000001,50.7195828
Neufvilles,7063.0,1695.9846867125143,Wallonie,Hainaut,4.0029097999999985,50.5683075
Neupré,4120.0,1686.3915627920278,Wallonie,Liège,5.490107900000001,50.5431751
Neuville-En-Condroz,4121.0,2117.1875616018183,Wallonie,Liège,5.4514318,50.5520337
Niel,2845.0,2112.16062772744,Flandre,Anvers,4.3303395999999985,51.1098649
Nieuwenrode,1880.0,2345.8994651787734,Flandre,Brabant flamand,4.3512293,50.9799835
Nieuwerkerken,9320.0,1745.7166042780534,Flandre,Flandre-Orientale,4.0060975097656,50.92226365
Nieuwkerke,8950.0,1498.9754098360656,Flandre,Flandre-Occidentale,2.8251932,50.7457387
Nieuwkerken-Waas,9100.0,1867.4637475857226,Flandre,Flandre-Orientale,4.1780279,51.1933908
Nieuwpoort,8620.0,2165.5007715556144,Flandre,Flandre-Occidentale,2.7283986495034,51.14416005
Nieuwrode,3221.0,3229.1666666666665,Flandre,Brabant flamand,4.8338045392342,50.9470265
Nil-Saint-Vincent-Saint-Martin,1457.0,1924.4389132840593,Wallonie,Brabant wallon,4.6743285000000006,50.6407147
Nivelles,1400.0,1935.2734444561238,Wallonie,Brabant wallon,4.3319091758631005,50.58916295
Noirfontaine,6831.0,1402.9597894265235,Wallonie,Luxembourg,5.412251,50.6175774
Nollevaux,6851.0,421.2121212121212,Wallonie,Luxembourg,5.1220764,49.8710591
Noordschote,8647.0,1408.2042536723595,Flandre,Flandre-Occidentale,2.8217318560837,50.9484727
Nossegem,1930.0,2122.815801560259,Flandre,Brabant flamand,4.5081025949464015,50.88499735
Nukerke,9681.0,3333.0696283947186,Flandre,Flandre-Orientale,3.5954667,50.7965606
Néchin,7730.0,1583.8292512865,Wallonie,Hainaut,3.2690175,50.6669438
Obigies,7743.0,1147.0588235294117,Wallonie,Hainaut,3.364281,50.662055
Oelegem,2520.0,2311.247663898891,Flandre,Anvers,4.5972162,51.21106870000001
Oeselgem,8720.0,2036.4726616306546,Flandre,Flandre-Occidentale,3.429680547389,50.94008805
Ogy,7862.0,1661.111111111111,Wallonie,Hainaut,3.780225,50.7208405
Ohey,5350.0,1409.8935657274144,Wallonie,Namur,5.123843900000002,50.4359066
Olen,2250.0,1808.1602534671597,Flandre,Anvers,4.8597257,51.1438611
Olmen,2491.0,1692.2673249763482,Flandre,Anvers,5.1648214462792,51.13368515
Olne,4877.0,1462.466019355066,Wallonie,Liège,5.7479948,50.5901199
Omal,4252.0,1672.8778467908903,Wallonie,Liège,5.1969427,50.6554534
Onhaye,5520.0,1349.8919292501073,Wallonie,Namur,4.840864,50.2435657
Onze-Lieve-Vrouw-Waver,2861.0,1680.2083333333333,Flandre,Anvers,4.5799614,51.06249129999999
Oordegem,9340.0,1639.6922317988929,Flandre,Flandre-Orientale,3.90209,50.95740429999999
Oostakker,9041.0,2285.2489770742327,Flandre,Flandre-Orientale,3.7644128,51.10019860000001
Oostende,8400.0,1778.0973084283628,Flandre,Flandre-Occidentale,2.9203275,51.2303177
Oosterzele,9860.0,2036.191710878857,Flandre,Flandre-Orientale,3.8032713,50.9456388
Oostrozebeke,8780.0,1650.7351140789972,Flandre,Flandre-Occidentale,3.3468206372996003,50.93434535
Oostvleteren,8640.0,1611.23355312033,Flandre,Flandre-Occidentale,2.7492224474635,50.92313355
Oostwinkel,9931.0,1476.6934942991284,Flandre,Flandre-Orientale,3.5253176,51.150867
Opbrakel,9660.0,1504.0703299180534,Flandre,Flandre-Orientale,3.7463234,50.7921614
Opdorp,9255.0,2169.9621487640275,Flandre,Flandre-Orientale,4.2213781726505,51.0286063
Opglabbeek,3660.0,1573.3610509352568,Flandre,Limbourg,5.581962,51.0429949
Ophain-Bois-Seigneur-Isaac,1421.0,1795.932221110331,Wallonie,Brabant wallon,4.3507902353934,50.65630215
Orbais,1360.0,1661.5882267409397,Wallonie,Brabant wallon,4.7631073,50.6376269
Orcq,7501.0,1526.5233313198428,Wallonie,Hainaut,3.3492864,50.6049549
Orp-Le-Grand,1350.0,1602.3048475915557,Wallonie,Brabant wallon,4.9912852,50.7034875
Ortho,6983.0,1546.851851851852,Wallonie,Luxembourg,5.6138065,50.12491110000001
Otegem,8553.0,1941.5270195750372,Flandre,Flandre-Occidentale,3.4245499365566,50.80927585
Ottergem,9420.0,1618.2181116390457,Flandre,Flandre-Orientale,3.946888200000001,50.9341483
Ottignies,1340.0,2416.9950199972504,Wallonie,Brabant wallon,4.5690502,50.666357
Oud-Heverlee,3050.0,2064.6223146223147,Flandre,Brabant flamand,4.6678970999999985,50.8217682
Oud-Turnhout,2360.0,1723.4592992260066,Flandre,Anvers,4.981708599999998,51.3178319
Oudenaken,1600.0,2420.4287160267327,Flandre,Brabant flamand,4.1958992,50.7804875
Oudenburg,8460.0,1699.2841815060506,Flandre,Flandre-Occidentale,3.0061089520182,51.20118315
Ougrée,4102.0,1135.9410549869954,Wallonie,Liège,5.5389943,50.5992632
Outer,9406.0,1549.2639092473391,Flandre,Flandre-Orientale,3.9976558921405,50.84658595
Outgaarden,3321.0,2876.9841269841268,Flandre,Brabant flamand,4.9193571,50.7665968
Outrelouxhe,4577.0,1475.3827757171468,Wallonie,Liège,5.335294,50.504232
Overijse,3090.0,2587.3985432402224,Flandre,Brabant flamand,4.5385225999999985,50.7729254
Overpelt,3900.0,1549.2219293147966,Flandre,Limbourg,5.422976,51.2113458
Paal,3583.0,1714.68867671844,Flandre,Limbourg,5.1616725572109,51.04746375
Paliseul,6850.0,1437.4131397543267,Wallonie,Luxembourg,5.1349041,49.9035269
Pamel,1760.0,1909.4472439988274,Flandre,Brabant flamand,4.0820664787057,50.83471975
Papignies,7861.0,984.1634738186461,Wallonie,Hainaut,3.819132,50.6861533
Parike,9661.0,3260.0,Flandre,Flandre-Orientale,3.799316,50.7849168
Patignies,5575.0,1178.0987053104332,Wallonie,Namur,4.952120099999999,49.9999798
Pellenberg,3212.0,2238.4641873278238,Flandre,Brabant flamand,4.7894086649098,50.87211325
Pepinster,4860.0,1425.6662675041127,Wallonie,Liège,5.803710099999999,50.5675217
Perk,1820.0,2319.5040936947466,Flandre,Brabant flamand,4.4960702,50.9331623
Peutie,1800.0,2060.981368306501,Flandre,Brabant flamand,4.4551981,50.9271744
Pipaix,7904.0,1345.4116917857377,Wallonie,Hainaut,3.5758870000000003,50.58286500000001
Pittem,8740.0,1551.31174746934,Flandre,Flandre-Occidentale,3.2622730034453,50.99996475
Piéton,7160.0,1315.0955803371035,Wallonie,Hainaut,4.2984261,50.4414944
Plainevaux,4122.0,1563.2749818899429,Wallonie,Liège,5.5215011,50.5446771
Plombières,4850.0,1592.0731537820795,Wallonie,Liège,5.9590725,50.737480100000006
Pollare,9401.0,1126.0869565217392,Flandre,Flandre-Orientale,3.9969451,50.8168641
Polleur,4910.0,1661.9119703638069,Wallonie,Liège,5.873929354985,50.542907
Pommeroeul,7322.0,1690.5392674375382,Wallonie,Hainaut,3.7107354,50.4611322
Poperinge,8970.0,1656.5190454275587,Flandre,Flandre-Occidentale,2.7222592638771004,50.84362245
Poppel,2382.0,1910.255563866274,Flandre,Anvers,5.0488069670452,51.45063155
Poulseur,4171.0,974.9571578923877,Wallonie,Liège,5.5827847,50.5097627
Pousset,4350.0,1671.4334203104684,Wallonie,Liège,5.3034495,50.6956401
Profondeville,5170.0,1707.612545777755,Wallonie,Namur,4.8694362999999985,50.3776473
Pulderbos,2242.0,2193.876088069637,Flandre,Anvers,4.7033852099385,51.22573189999999
Pulle,2243.0,3177.083333333333,Flandre,Anvers,4.6975445276147,51.2011609
Péruwelz,7600.0,1026.5566494821865,Wallonie,Hainaut,3.5908864,50.509789700000006
Quiévrain,7380.0,851.5495804339134,Wallonie,Hainaut,3.6819263,50.4084818
Rachecourt,6792.0,1544.1369543066749,Wallonie,Luxembourg,5.7248142999999985,49.5903125
Raeren,4730.0,1735.5,Wallonie,Liège,6.1108404,50.6761305
Ramegnies,7971.0,1054.2210306212996,Wallonie,Hainaut,3.6351295,50.544393
Ramegnies-Chin,7520.0,1581.25013778008,Wallonie,Hainaut,3.3353370000000004,50.65129500000001
Ramsel,2230.0,1777.1853709880945,Flandre,Anvers,4.8336098,51.0324718
Ramskapelle,8301.0,2557.183657320845,Flandre,Flandre-Occidentale,3.2505004,51.3126954
Ransart,6043.0,1342.3695601277614,Wallonie,Hainaut,4.481573078145,50.45615655
Ravels,2380.0,1778.8349749000993,Flandre,Anvers,5.0198122919518,51.3808625
Rebaix,7804.0,1323.2620320855615,Wallonie,Hainaut,3.7836911,50.660198
Reet,2840.0,1850.038141792321,Flandre,Anvers,4.4058899586301,51.1044854
Rekem,3621.0,1400.0910364145657,Flandre,Limbourg,5.662609475536599,50.9284078
Remersdaal,3791.0,1463.5884831460676,Flandre,Limbourg,5.8818776028445985,50.72838165
Renaix,9600.0,1323.6218362618743,Flandre,Flandre-Orientale,3.6020465,50.7476192
Retie,2470.0,1677.4877482975373,Flandre,Anvers,5.0843883000000005,51.2675862
Retinne,4621.0,1084.50481173411,Wallonie,Liège,5.6978166,50.6302993
Rhode-Saint-Genèse,1640.0,2764.4944863383066,Flandre,Brabant flamand,4.3463687,50.74503
Richelle,4600.0,1600.4686635588596,Wallonie,Liège,5.695354,50.7171434
Rijkevorsel,2310.0,1967.7355930644771,Flandre,Anvers,4.760708,51.3495046
Rillaar,3202.0,1661.9771311699917,Flandre,Brabant flamand,4.8970494266873,50.97591095
Rixensart,1330.0,2373.9165732510774,Wallonie,Brabant wallon,4.5272896887008,50.7133548
Rocherath,4761.0,1033.0882352941176,Wallonie,Liège,6.3009381,50.4344078
Roesbrugge-Haringe,8972.0,1196.8978453896466,Flandre,Flandre-Occidentale,2.6262588,50.9150531
Romsée,4624.0,1511.4645979378327,Wallonie,Liège,5.6655488,50.6068155
Rongy,7623.0,1566.683842894767,Wallonie,Hainaut,3.3815632027097005,50.50665205
Ronsele,9932.0,2256.2612097424035,Flandre,Flandre-Orientale,3.5532444,51.1303816
Rosières,1331.0,2489.672222550317,Wallonie,Brabant wallon,4.5463113019639,50.73713045
Rosée,5620.0,1259.3056905969547,Wallonie,Namur,4.6876566,50.2323028
Rotselaar,3110.0,2133.3496114609566,Flandre,Brabant flamand,4.714320596025799,50.9543637
Roucourt,7601.0,657.1428571428571,Wallonie,Hainaut,3.5870901,50.529165
Roux,6044.0,972.6487102673537,Wallonie,Hainaut,4.3907758274107005,50.44150020000001
Ruisbroek,1601.0,2093.421874709336,Flandre,Brabant flamand,4.298610469732,50.7848617
Ruiselede,8755.0,2222.687262640998,Flandre,Flandre-Occidentale,3.3789495803068,51.062755
Rummen,3454.0,2111.1111111111113,Flandre,Brabant flamand,5.156491748195902,50.88594765
Rupelmonde,9150.0,2010.8356594176782,Flandre,Flandre-Orientale,4.2906315,51.1283692
Saint-Amand,6221.0,1634.8600508905852,Wallonie,Hainaut,4.5319238043004,50.5111679
Saint-Denis,7034.0,1291.2247474747476,Wallonie,Hainaut,4.0181787,50.4920472
Saint-Georges-Sur-Meuse,4470.0,1395.5667817106348,Wallonie,Liège,5.3579041,50.6000686
Saint-Ghislain,7330.0,1375.388936988937,Wallonie,Hainaut,3.8214781396442,50.448359502765996
Saint-Gilles,1060.0,2747.6836123804533,Bruxelles,Bruxelles-Capitale,4.345668,50.8267409
Saint-Géry,1450.0,1927.3289817668758,Wallonie,Brabant wallon,4.6202848419069005,50.57660545
Saint-Josse-Ten-Noode,1210.0,2105.8654267833617,Bruxelles,Bruxelles-Capitale,4.3723364,50.8530739
Saint-Marc,5003.0,1889.6382506382506,Wallonie,Namur,4.8469587132153,50.4948666
Saint-Mard,6762.0,1066.8948393536025,Wallonie,Luxembourg,5.5284511,49.5577562
Saint-Remy,4672.0,1691.304347826087,Wallonie,Liège,5.700802,50.6958409
Saint-Sauveur,7912.0,1774.3707603258163,Wallonie,Hainaut,3.5977459,50.70618029999999
Saint-Servais,5002.0,1871.6469654396672,Wallonie,Namur,4.8351266178881,50.48141855
Saint-Symphorien,7030.0,1719.9233032976877,Wallonie,Hainaut,4.012574,50.4366253
Saint-Vith,4780.0,1676.3157894736842,Wallonie,Liège,6.1258953,50.2803881
Samrée,6982.0,2119.618580060423,Wallonie,Luxembourg,5.6394828000000015,50.209256
Sars-La-Buissière,6542.0,1315.7115036861871,Wallonie,Hainaut,4.209803,50.3352549
Sart-Dames-Avelines,1495.0,1754.8080738007006,Wallonie,Brabant wallon,4.489554887461201,50.554167
Schaerbeek,1030.0,2267.671757745122,Bruxelles,Bruxelles-Capitale,4.3737121,50.8676041
Schaltin,5364.0,1965.5172413793102,Wallonie,Namur,5.1237159000000005,50.3579006
Schelle,2627.0,2090.709186282129,Flandre,Anvers,4.3361875,51.1245635
Schepdaal,1703.0,2131.617958948762,Flandre,Brabant flamand,4.195149072634,50.836307700000006
Scherpenheuvel,3270.0,1672.0423791403753,Flandre,Brabant flamand,4.9547327768843,50.9725745
Schoenberg,4782.0,1295.6521739130435,Wallonie,Liège,6.2642498,50.2888095
Schore,8433.0,1580.911920323685,Flandre,Flandre-Occidentale,2.8402112,51.1110889
Schorisse,9688.0,836.5921787709498,Flandre,Flandre-Orientale,3.678237600000001,50.8061799
Schoten,2900.0,2165.6987925815884,Flandre,Anvers,4.4980446,51.2516344
Schriek,2223.0,1959.6104588489184,Flandre,Anvers,4.4361161,51.2907379
Seneffe,7180.0,1611.984985420978,Wallonie,Hainaut,4.2664609240834,50.52505545
Sensenruth,6832.0,1637.9310344827586,Wallonie,Luxembourg,5.0738804,49.8254037
Serville,5521.0,909.0909090909091,Wallonie,Namur,4.7806526,50.25007539999999
Sibret,6640.0,1341.9415938864176,Wallonie,Luxembourg,5.6352461,49.968275
Sinaai-Waas,9112.0,2042.9064392079858,Flandre,Flandre-Orientale,3.9795579,51.18669660000001
Sint-Amandsberg,9040.0,2292.0103419232014,Flandre,Flandre-Orientale,3.7488657,51.061875
Sint-Andries,8200.0,2171.7633645682704,Flandre,Flandre-Occidentale,3.1750054151928,51.18830895
Sint-Baafs-Vijve,8710.0,1453.276080611495,Flandre,Flandre-Occidentale,3.3862545030012,50.9245338
Sint-Denijs,8554.0,1280.4878048780488,Flandre,Flandre-Occidentale,3.3497453222030003,50.76440175
Sint-Eloois-Vijve,8793.0,1837.2194954053682,Flandre,Flandre-Occidentale,3.4036062000000005,50.9057236
Sint-Eloois-Winkel,8880.0,1306.8836032129855,Flandre,Flandre-Occidentale,3.179116,50.8765142
Sint-Huibrechts-Lille,3910.0,1348.309488327665,Flandre,Limbourg,5.493700115108299,51.2253075
Sint-Jan,8900.0,1728.732294274419,Flandre,Flandre-Occidentale,2.9038085,50.86460170000001
Sint-Jan-In-Eremo,9982.0,1923.125,Flandre,Flandre-Orientale,3.5800940000000003,51.2682182
Sint-Joris,8730.0,1839.9371546595873,Flandre,Flandre-Occidentale,3.3646568393591,51.125095
Sint-Joris-Weert,3051.0,2113.68471982552,Flandre,Brabant flamand,4.6458289787229,50.8051035
Sint-Katelijne-Waver,2860.0,1962.4009674886456,Flandre,Anvers,4.5114278140147,51.06232435
Sint-Katherina-Lombeek,1742.0,2014.6156972517,Flandre,Brabant flamand,4.1535568,50.8726659
Sint-Kwintens-Lennik,1750.0,2449.1744308276193,Flandre,Brabant flamand,4.1456163063499,50.81145495
Sint-Laureins,9980.0,1438.0838523131674,Flandre,Flandre-Orientale,3.5374820679851,51.23304829999999
Sint-Margriete,9981.0,1329.7584705017252,Flandre,Flandre-Orientale,3.5315005565828,51.26767195
Sint-Maria-Horebeke,9667.0,2238.8227294969947,Flandre,Flandre-Orientale,3.6875097,50.8383442
Sint-Martens-Bodegem,1700.0,2144.8556703104423,Flandre,Brabant flamand,4.215059200000002,50.86272329999999
Sint-Martens-Latem,9830.0,2938.387504236376,Flandre,Flandre-Orientale,3.6306291238782,51.0134462
Sint-Martens-Lierde,9572.0,2417.903525046382,Flandre,Flandre-Orientale,3.8157846440419,50.80452055
Sint-Pieters-Kapelle,1541.0,2423.3212996389893,Flandre,Brabant flamand,3.9985766720315,50.70721955
Sint-Pieters-Rode,3220.0,2239.880339821925,Flandre,Brabant flamand,4.8291872982184,50.9208131
Sint-Stevens-Woluwe,1932.0,2634.797365476059,Flandre,Brabant flamand,4.4359939711919,50.8662434
Sirault,7332.0,1125.1226208760609,Wallonie,Hainaut,3.7881267,50.5060592
Sivry,6470.0,975.1838633888613,Wallonie,Hainaut,4.1792797,50.16789779999999
Sleidinge,9940.0,2018.01782877023,Flandre,Flandre-Orientale,3.6789045,51.131929
Sommière,5523.0,1539.2063492063494,Wallonie,Namur,4.8454742999999985,50.274944
Sorinne-La-Longue,5333.0,1080.8080808080808,Wallonie,Namur,5.0294375,50.3896858
Sorinnes,5503.0,937.5,Wallonie,Namur,4.982409,50.260159
Souvret,6182.0,1079.9808279243261,Wallonie,Hainaut,4.350827,50.450999
Spa,4900.0,1659.5978113102906,Wallonie,Liège,5.8626233,50.4920838
Spiennes,7032.0,1713.458110516934,Wallonie,Hainaut,3.9868957,50.4254505
Sprimont,4140.0,1507.6569849123543,Wallonie,Liège,5.646657076291901,50.5065636
Staden,8840.0,1519.722732883664,Flandre,Flandre-Occidentale,3.001340623187,50.97048785
Stavele,8691.0,2102.7181978492754,Flandre,Flandre-Occidentale,2.673321,50.9398411
Stavelot,4970.0,1234.1608416687127,Wallonie,Liège,5.9308362,50.3940846
Steendorp,9140.0,1767.9969164492024,Flandre,Flandre-Orientale,4.2646567358993,51.13108629999999
Stekene,9190.0,1807.8548578635175,Flandre,Flandre-Orientale,4.0240412532131,51.2104744
Stembert,4801.0,1775.103779565839,Wallonie,Liège,5.8952801,50.59310900000001
Sterrebeek,1933.0,2794.041056313614,Flandre,Brabant flamand,4.5157438438279005,50.85395875
Stevoort,3512.0,1706.3081602911648,Flandre,Limbourg,5.2444291944072,50.91698375
Stokkem,3650.0,1463.7629248742724,Flandre,Limbourg,5.7508381619462,51.0197939
Strombeek-Bever,1853.0,2270.872349746942,Flandre,Brabant flamand,4.342355501959,50.91096285
Strée,6511.0,695.6958393113342,Wallonie,Hainaut,4.2980462,50.276633200000006
Suxy,6812.0,938.2352941176471,Wallonie,Luxembourg,5.4005563,49.7626877
Taintignies,7618.0,1642.203548085901,Wallonie,Hainaut,3.3416855000000005,50.5502028
Tavier,4163.0,1616.3793103448277,Wallonie,Liège,5.470757099999998,50.49602270000001
Tenneville,6970.0,1681.530324967825,Wallonie,Luxembourg,5.5242133,50.091248
Teralfene,1790.0,1863.047474120785,Flandre,Brabant flamand,4.09834,50.8921419
Ternat,1740.0,2240.9048193212348,Flandre,Brabant flamand,4.1834171401216,50.87155835
Tertre,7333.0,1160.8839106391945,Wallonie,Hainaut,3.8081735,50.4673149
Tervuren,3080.0,2667.0984907302673,Flandre,Brabant flamand,4.5144027,50.8227718
Tessenderlo,3980.0,1519.6878779459287,Flandre,Limbourg,5.0893974,51.0681628
Testelt,3272.0,1742.459281484899,Flandre,Brabant flamand,4.9484707287374015,51.01927720000001
Teuven,3793.0,1166.6666666666667,Flandre,Limbourg,5.8695304694514,50.75322225
Thieulain,7901.0,2433.684210526316,Wallonie,Hainaut,3.6085857,50.6179826
Thimister,4890.0,1691.8936371228383,Wallonie,Liège,5.8650125,50.65294650000001
Thimougies,7533.0,2741.6666666666665,Wallonie,Hainaut,3.5102508,50.6349458
Thommen,4791.0,1030.5240641467462,Wallonie,Liège,6.0743425,50.2190586
Thuin,6530.0,1362.2531703432542,Wallonie,Hainaut,4.2870475,50.3397445
Thynes,5502.0,1001.496138996139,Wallonie,Namur,4.9882689,50.2798224
Tiegem,8573.0,1865.0073653198654,Flandre,Flandre-Occidentale,3.4697738543929,50.81305310000001
Tielt,3390.0,1961.3631255715256,Flandre,Brabant flamand,4.9155513317582,50.9346235
Tildonk,3150.0,2114.3213889935414,Flandre,Brabant flamand,4.6595165776069,50.94081955
Tillet,6680.0,992.5113987084811,Wallonie,Luxembourg,5.5297763,50.0097939
Tintange,6637.0,999.0532574813574,Wallonie,Luxembourg,5.7518438,49.878638
Tintigny,6730.0,1374.2742767602442,Wallonie,Luxembourg,5.5185152,49.6820986
Tongre-Notre-Dame,7951.0,1090.909090909091,Wallonie,Hainaut,3.7748043,50.581313
Tongre-Saint-Martin,7950.0,1211.0230561846247,Wallonie,Hainaut,3.7907921,50.58604129999999
Tongrinne,5140.0,1683.0975435294222,Wallonie,Namur,4.623887,50.5157258
Torgny,6767.0,1268.5081255267992,Wallonie,Luxembourg,5.4735035000000005,49.5085018
Torhout,8820.0,1877.9065581217276,Flandre,Flandre-Occidentale,3.0913072045454,51.0585915
Tourinne,4263.0,1533.5687583444594,Wallonie,Liège,5.1765528,50.639549
Tournai,7500.0,1356.3517278256875,Wallonie,Hainaut,3.3878259,50.60566
Trazegnies,6183.0,1121.2843682821804,Wallonie,Hainaut,4.3317415,50.4665295
Tremelo,3120.0,1935.4333551179216,Flandre,Brabant flamand,4.675513400000002,50.9900457
Tubize,1480.0,1694.9108101356233,Wallonie,Brabant wallon,4.204696,50.69302
Turnhout,2300.0,1647.8727050173197,Flandre,Anvers,4.948461,51.3233812
Uccle,1180.0,3217.8307118771154,Bruxelles,Bruxelles-Capitale,4.3372348,50.8018201
Uitkerke,8370.0,1632.0063747805555,Flandre,Flandre-Occidentale,3.1404868099971,51.2996935
Varendonk,2431.0,1344.1682981520141,Flandre,Anvers,4.9552253,51.0801317
Vaulx,7536.0,1792.0619860847564,Wallonie,Hainaut,3.426172,50.589889
Vaux-Et-Borset,4530.0,1560.3006938734072,Wallonie,Liège,5.23141,50.6131537
Vaux-Sous-Chèvremont,4051.0,1476.7679154182379,Wallonie,Liège,5.6335963,50.6018717
Veldegem,8210.0,1983.7970279602891,Flandre,Flandre-Occidentale,3.1606518,51.1048944
Velm,3806.0,1156.4792152292152,Flandre,Limbourg,5.1322112767812005,50.78000075
Vezon,7538.0,1570.8071938593305,Wallonie,Hainaut,3.5017888,50.5683976
Vieux-Genappe,1472.0,2204.188199827735,Wallonie,Brabant wallon,4.4015030981612,50.62902485
Villers-Aux-Tours,4161.0,1500.0,Wallonie,Liège,5.5122974000000005,50.4969412
Villers-Devant-Orval,6823.0,848.4848484848485,Wallonie,Luxembourg,5.331466000000002,49.6185771
Villers-La-Bonne-Eau,6600.0,1418.8501276098757,Wallonie,Luxembourg,5.7477792,49.9345566
Villers-La-Loue,6769.0,1772.8131222075626,Wallonie,Luxembourg,5.481043,49.5749479
Villers-Lez-Heest,5080.0,1641.3872165931557,Wallonie,Namur,4.8345691476021,50.5379166
Villers-Poterie,6280.0,1577.0497008809348,Wallonie,Hainaut,4.547498,50.3513008
Villers-Saint-Ghislain,7031.0,1334.1652323580033,Wallonie,Hainaut,4.0389071,50.43124210000001
Villers-Sur-Semois,6740.0,1465.1490938649697,Wallonie,Luxembourg,5.5614663,49.6987456
Virelles,6461.0,1530.7713728766362,Wallonie,Hainaut,4.3329805,50.0648008
Vivegnis,4683.0,1347.8178556287692,Wallonie,Liège,5.6527071,50.697932
Vivy,6833.0,729.92700729927,Wallonie,Luxembourg,5.0388784000000015,49.8675973
Vlamertinge,8908.0,1781.2428315412185,Flandre,Flandre-Occidentale,2.8146596555515,50.84722495
Vlezenbeek,1602.0,2405.128205128205,Flandre,Brabant flamand,4.2360410720845,50.805593
Vliermaal,3724.0,1468.484281498012,Flandre,Limbourg,5.4259091735787,50.8326029
Vliermaalroot,3721.0,1711.5006092417284,Flandre,Limbourg,5.4298574663068,50.8667966
Vlierzele,9520.0,1937.7396137638927,Flandre,Flandre-Orientale,3.9009360317784,50.935088
Vlimmeren,2340.0,1756.8607934045544,Flandre,Anvers,4.7821797,51.2988018
