city_name,postal_code,price_sqm,region,province,longitude,lattitude
Membruggen,3770.0,2135.5168784169755,Flandre,Limbourg,5.5391564,50.8178133
Menen,8930.0,2256.988520675363,Flandre,Flandre-Occidentale,3.1156565,50.7969879
Merksem,2170.0,2119.8194341817075,Flandre,Anvers,4.4453401635115,51.24994295
Mespelare,9200.0,2415.682006561559,Flandre,Flandre-Orientale,4.0652617659305,50.99557415
Messancy,6780.0,2137.419542906296,Wallonie,Luxembourg,5.816928599999999,49.5969055
Mettekoven,3870.0,2277.650237014791,Flandre,Limbourg,5.2896635000000005,50.7803053
Meulebeke,8760.0,2251.5812910816576,Flandre,Flandre-Occidentale,3.2859605761212003,50.9484788
Micheroux,4630.0,1882.8325117061802,Wallonie,Liège,5.7355403,50.6315865
Middelkerke,8430.0,3465.4107504766744,Flandre,Flandre-Occidentale,2.8063401225473,51.18331695
Milmort,4041.0,2945.89332706543,Wallonie,Liège,5.5929155,50.6904632
Minderhout,2322.0,1971.4285714285713,Flandre,Anvers,4.8070790487489,51.43155825
Moerbeke-Waas,9180.0,2849.6326874973897,Flandre,Flandre-Orientale,3.9446436,51.1742698
Moerzeke,9220.0,2644.2193794370146,Flandre,Flandre-Orientale,4.1585956393745,51.06183125
Mol,2400.0,2162.2493207917314,Flandre,Anvers,5.1155267,51.184042100000006
Molenbaix,7760.0,1546.6666666666667,Wallonie,Hainaut,3.4294567,50.69300429999999
Molenbeek-Saint-Jean,1080.0,2288.214348586766,Bruxelles,Bruxelles-Capitale,4.3227779,50.85435510000001
Monceau-Sur-Sambre,6031.0,1927.7049293433606,Wallonie,Hainaut,4.382402,50.41701679999999
Mons,7000.0,1944.0386862398532,Wallonie,Hainaut,3.951958,50.4549568
Mont-Saint-Aubert,7542.0,1111.111111111111,Wallonie,Hainaut,3.4000171000000003,50.6554352
Mont-Saint-Guibert,1435.0,2920.8019538933067,Wallonie,Brabant wallon,4.6127019,50.6365628
Mont-Sainte-Geneviève,6540.0,2531.6455696202534,Wallonie,Hainaut,4.2377392,50.3766211
Mont-Sur-Marchienne,6032.0,2042.8402159553098,Wallonie,Hainaut,4.4046365,50.3902046
Montegnée,4420.0,1893.3587767846955,Wallonie,Liège,5.519016099999999,50.64257
Montignies-Sur-Sambre,6061.0,1347.1951122165246,Wallonie,Hainaut,4.4729234863084,50.4109216
Montigny-Le-Tilleul,6110.0,2165.833884724684,Wallonie,Hainaut,4.3602314806535,50.369072045553
Moorsele,8560.0,2517.0719383710616,Flandre,Flandre-Occidentale,3.1549318040629,50.84259085
Morlanwelz,7140.0,1533.5904990179436,Wallonie,Hainaut,4.2523562,50.4509843
Mortsel,2640.0,2262.712279927732,Flandre,Anvers,4.4593335,51.1741789
Muizen,2812.0,3448.529411764706,Flandre,Anvers,4.5182999731643,51.0083206
Musson,6750.0,1488.888888888889,Wallonie,Luxembourg,5.705881,49.5580794
Namur,5000.0,2555.7132608907214,Wallonie,Namur,4.849314651989,50.45620385
Naninne,5100.0,2752.569638704896,Wallonie,Namur,4.9316703499006,50.4146082
Neder-Over-Heembeek,1120.0,2786.4078870301014,Bruxelles,Bruxelles-Capitale,4.390488868421101,50.89779605
Nederokkerzeel,1910.0,2801.658496732026,Flandre,Brabant flamand,4.5645096,50.9190127
Neerijse,3040.0,3144.2986111111113,Flandre,Brabant flamand,4.6290291125613,50.81115135
Nessonvaux,4870.0,2069.0688941965464,Wallonie,Liège,5.7371309,50.573671
Neupré,4120.0,2818.3255009135055,Wallonie,Liège,5.490107900000001,50.5431751
Neuville-En-Condroz,4121.0,2719.9103988972174,Wallonie,Liège,5.4514318,50.5520337
Niel,2845.0,2300.8173371788866,Flandre,Anvers,4.3303395999999985,51.1098649
Nieuwenrode,1880.0,1841.6666666666665,Flandre,Brabant flamand,4.3512293,50.9799835
Nieuwerkerken,9320.0,2412.6429345329507,Flandre,Flandre-Orientale,4.0060975097656,50.92226365
Nieuwkerken-Waas,9100.0,2625.5901207669635,Flandre,Flandre-Orientale,4.1780279,51.1933908
Nieuwpoort,8620.0,4291.726447793747,Flandre,Flandre-Occidentale,2.7283986495034,51.14416005
Nieuwrode,3221.0,2211.206896551724,Flandre,Brabant flamand,4.8338045392342,50.9470265
Nil-Saint-Vincent-Saint-Martin,1457.0,2108.49358974359,Wallonie,Brabant wallon,4.6743285000000006,50.6407147
Nivelles,1400.0,2529.561581133813,Wallonie,Brabant wallon,4.3319091758631005,50.58916295
Nossegem,1930.0,3170.8641187216795,Flandre,Brabant flamand,4.5081025949464015,50.88499735
Néchin,7730.0,2603.960396039604,Wallonie,Hainaut,3.2690175,50.6669438
Oelegem,2520.0,2656.9097756819633,Flandre,Anvers,4.5972162,51.21106870000001
Oeselgem,8720.0,1503.6932041893062,Flandre,Flandre-Occidentale,3.429680547389,50.94008805
Olen,2250.0,2370.06129184347,Flandre,Anvers,4.8597257,51.1438611
Olne,4877.0,2116.666666666667,Wallonie,Liège,5.7479948,50.5901199
Onze-Lieve-Vrouw-Waver,2861.0,3582.907867206665,Flandre,Anvers,4.5799614,51.06249129999999
Oordegem,9340.0,3892.369957708382,Flandre,Flandre-Orientale,3.90209,50.95740429999999
Oostakker,9041.0,2609.6976622960024,Flandre,Flandre-Orientale,3.7644128,51.10019860000001
Oostende,8400.0,3062.30660262738,Flandre,Flandre-Occidentale,2.9203275,51.2303177
Oosterzele,9860.0,2776.506200880306,Flandre,Flandre-Orientale,3.8032713,50.9456388
Oostrozebeke,8780.0,3194.675716440422,Flandre,Flandre-Occidentale,3.3468206372996003,50.93434535
Opbrakel,9660.0,1573.1707317073171,Flandre,Flandre-Orientale,3.7463234,50.7921614
Opdorp,9255.0,3194.4444444444443,Flandre,Flandre-Orientale,4.2213781726505,51.0286063
Opglabbeek,3660.0,2149.122807017544,Flandre,Limbourg,5.581962,51.0429949
Orbais,1360.0,2809.610783952889,Wallonie,Brabant wallon,4.7631073,50.6376269
Orp-Le-Grand,1350.0,2315.3916211293263,Wallonie,Brabant wallon,4.9912852,50.7034875
Otegem,8553.0,2231.464737793852,Flandre,Flandre-Occidentale,3.4245499365566,50.80927585
Ottergem,9420.0,2476.828716305398,Flandre,Flandre-Orientale,3.946888200000001,50.9341483
Ottignies,1340.0,3633.2289318685407,Wallonie,Brabant wallon,4.5690502,50.666357
Oud-Turnhout,2360.0,2293.513209868573,Flandre,Anvers,4.981708599999998,51.3178319
Oudenaken,1600.0,2646.8982157846863,Flandre,Brabant flamand,4.1958992,50.7804875
Oudenburg,8460.0,2273.2254555030822,Flandre,Flandre-Occidentale,3.0061089520182,51.20118315
Ougrée,4102.0,2743.0156934918464,Wallonie,Liège,5.5389943,50.5992632
Outrelouxhe,4577.0,1544.948025787982,Wallonie,Liège,5.335294,50.504232
Outrijve,8582.0,1678.0821917808219,Flandre,Flandre-Occidentale,3.4257331809137006,50.75868715
Overijse,3090.0,3550.51868268485,Flandre,Brabant flamand,4.5385225999999985,50.7729254
Overpelt,3900.0,2706.745027519489,Flandre,Limbourg,5.422976,51.2113458
Paliseul,6850.0,1807.2138780483335,Wallonie,Luxembourg,5.1349041,49.9035269
Pamel,1760.0,2746.319919498647,Flandre,Brabant flamand,4.0820664787057,50.83471975
Pellenberg,3212.0,2969.3069306930693,Flandre,Brabant flamand,4.7894086649098,50.87211325
Pepinster,4860.0,1683.3251284799235,Wallonie,Liège,5.803710099999999,50.5675217
Perk,1820.0,2937.0593576347346,Flandre,Brabant flamand,4.4960702,50.9331623
Peutie,1800.0,2583.095989642572,Flandre,Brabant flamand,4.4551981,50.9271744
Pittem,8740.0,2344.8528795682496,Flandre,Flandre-Occidentale,3.2622730034453,50.99996475
Piéton,7160.0,1838.368443921173,Wallonie,Hainaut,4.2984261,50.4414944
Plainevaux,4122.0,2675.307443365696,Wallonie,Liège,5.5215011,50.5446771
Plombières,4850.0,2579.8198162633016,Wallonie,Liège,5.9590725,50.737480100000006
Poperinge,8970.0,2621.688399945918,Flandre,Flandre-Occidentale,2.7222592638771004,50.84362245
Poppel,2382.0,2660.6060606060605,Flandre,Anvers,5.0488069670452,51.45063155
Pousset,4350.0,2617.9031696273078,Wallonie,Liège,5.3034495,50.6956401
Profondeville,5170.0,2521.206768145758,Wallonie,Namur,4.8694362999999985,50.3776473
Pulderbos,2242.0,3166.6666666666665,Flandre,Anvers,4.7033852099385,51.22573189999999
Pulle,2243.0,2643.9222133975545,Flandre,Anvers,4.6975445276147,51.2011609
Péruwelz,7600.0,2026.9063534504712,Wallonie,Hainaut,3.5908864,50.509789700000006
Quiévrain,7380.0,2178.0,Wallonie,Hainaut,3.6819263,50.4084818
Rachecourt,6792.0,2243.4196190427497,Wallonie,Luxembourg,5.7248142999999985,49.5903125
Raeren,4730.0,1370.967741935484,Wallonie,Liège,6.1108404,50.6761305
Ramegnies,7971.0,2105.2631578947367,Wallonie,Hainaut,3.6351295,50.544393
Ramegnies-Chin,7520.0,2524.722222222222,Wallonie,Hainaut,3.3353370000000004,50.65129500000001
Ramsel,2230.0,2245.3060832509077,Flandre,Anvers,4.8336098,51.0324718
Ramskapelle,8301.0,4907.607902348537,Flandre,Flandre-Occidentale,3.2505004,51.3126954
Ransart,6043.0,1944.9143013848898,Wallonie,Hainaut,4.481573078145,50.45615655
Reet,2840.0,2726.440329218107,Flandre,Anvers,4.4058899586301,51.1044854
Renaix,9600.0,2269.9702441245763,Flandre,Flandre-Orientale,3.6020465,50.7476192
Retie,2470.0,2428.909026297086,Flandre,Anvers,5.0843883000000005,51.2675862
Retinne,4621.0,2361.6600790513835,Wallonie,Liège,5.6978166,50.6302993
Rhode-Saint-Genèse,1640.0,3016.56192883769,Flandre,Brabant flamand,4.3463687,50.74503
Richelle,4600.0,2573.379309823682,Wallonie,Liège,5.695354,50.7171434
Rijkevorsel,2310.0,1995.3325035561877,Flandre,Anvers,4.760708,51.3495046
Rillaar,3202.0,5018.28231292517,Flandre,Brabant flamand,4.8970494266873,50.97591095
Rixensart,1330.0,3523.3094223943745,Wallonie,Brabant wallon,4.5272896887008,50.7133548
Romsée,4624.0,2041.0633484162895,Wallonie,Liège,5.6655488,50.6068155
Rosières,1331.0,3054.676583276989,Wallonie,Brabant wallon,4.5463113019639,50.73713045
Rosée,5620.0,646.551724137931,Wallonie,Namur,4.6876566,50.2323028
Rotselaar,3110.0,2922.620645927395,Flandre,Brabant flamand,4.714320596025799,50.9543637
Roux,6044.0,912.5,Wallonie,Hainaut,4.3907758274107005,50.44150020000001
Ruisbroek,1601.0,2362.1134348386895,Flandre,Brabant flamand,4.298610469732,50.7848617
Ruiselede,8755.0,2908.1632653061224,Flandre,Flandre-Occidentale,3.3789495803068,51.062755
Rupelmonde,9150.0,2304.7040857311454,Flandre,Flandre-Orientale,4.2906315,51.1283692
Saint-Denis,7034.0,1357.0707070707072,Wallonie,Hainaut,4.0181787,50.4920472
Saint-Georges-Sur-Meuse,4470.0,1480.9976259674447,Wallonie,Liège,5.3579041,50.6000686
Saint-Ghislain,7330.0,1771.155207224384,Wallonie,Hainaut,3.8214781396442,50.448359502765996
Saint-Gilles,1060.0,3657.2891914705847,Bruxelles,Bruxelles-Capitale,4.345668,50.8267409
Saint-Géry,1450.0,2750.0,Wallonie,Brabant wallon,4.6202848419069005,50.57660545
Saint-Josse-Ten-Noode,1210.0,2956.9769537324973,Bruxelles,Bruxelles-Capitale,4.3723364,50.8530739
Saint-Servais,5002.0,2867.4134440876724,Wallonie,Namur,4.8351266178881,50.48141855
Saint-Symphorien,7030.0,2451.946994566808,Wallonie,Hainaut,4.012574,50.4366253
Saint-Vith,4780.0,2920.5094767090736,Wallonie,Liège,6.1258953,50.2803881
Sart-Dames-Avelines,1495.0,1791.2037037037037,Wallonie,Brabant wallon,4.489554887461201,50.554167
Schaerbeek,1030.0,2889.8703088762113,Bruxelles,Bruxelles-Capitale,4.3737121,50.8676041
Schelle,2627.0,2373.027504799057,Flandre,Anvers,4.3361875,51.1245635
Schepdaal,1703.0,2957.0551814868572,Flandre,Brabant flamand,4.195149072634,50.836307700000006
Scherpenheuvel,3270.0,2557.4486011550075,Flandre,Brabant flamand,4.9547327768843,50.9725745
Schoten,2900.0,2790.788523979841,Flandre,Anvers,4.4980446,51.2516344
Schriek,2223.0,2195.2380952380954,Flandre,Anvers,4.4361161,51.2907379
Seneffe,7180.0,2184.671167791948,Wallonie,Hainaut,4.2664609240834,50.52505545
Sinaai-Waas,9112.0,2428.5714285714284,Flandre,Flandre-Orientale,3.9795579,51.18669660000001
Sint-Amandsberg,9040.0,2968.3027784760616,Flandre,Flandre-Orientale,3.7488657,51.061875
Sint-Andries,8200.0,2970.2832481764412,Flandre,Flandre-Occidentale,3.1750054151928,51.18830895
Sint-Baafs-Vijve,8710.0,2525.807040895172,Flandre,Flandre-Occidentale,3.3862545030012,50.9245338
Sint-Denijs,8554.0,2015.9574468085107,Flandre,Flandre-Occidentale,3.3497453222030003,50.76440175
Sint-Eloois-Vijve,8793.0,3253.3490419922186,Flandre,Flandre-Occidentale,3.4036062000000005,50.9057236
Sint-Eloois-Winkel,8880.0,2005.2113320467176,Flandre,Flandre-Occidentale,3.179116,50.8765142
Sint-Huibrechts-Lille,3910.0,1689.2820519172606,Flandre,Limbourg,5.493700115108299,51.2253075
Sint-Jan,8900.0,2949.115093777238,Flandre,Flandre-Occidentale,2.9038085,50.86460170000001
Sint-Joris,8730.0,2598.9587593069155,Flandre,Flandre-Occidentale,3.3646568393591,51.125095
Sint-Katelijne-Waver,2860.0,2616.305447376154,Flandre,Anvers,4.5114278140147,51.06232435
Sint-Kwintens-Lennik,1750.0,3071.609311740891,Flandre,Brabant flamand,4.1456163063499,50.81145495
Sint-Laureins,9980.0,2791.4285714285716,Flandre,Flandre-Orientale,3.5374820679851,51.23304829999999
Sint-Martens-Bodegem,1700.0,2891.393044476656,Flandre,Brabant flamand,4.215059200000002,50.86272329999999
Sint-Martens-Latem,9830.0,4144.4264887246245,Flandre,Flandre-Orientale,3.6306291238782,51.0134462
Sint-Pieters-Rode,3220.0,2749.602122015915,Flandre,Brabant flamand,4.8291872982184,50.9208131
Sint-Stevens-Woluwe,1932.0,3201.004081070065,Flandre,Brabant flamand,4.4359939711919,50.8662434
Sirault,7332.0,2412.6436781609195,Wallonie,Hainaut,3.7881267,50.5060592
Sivry,6470.0,1098.9583333333335,Wallonie,Hainaut,4.1792797,50.16789779999999
Sleidinge,9940.0,2562.1965258974315,Flandre,Flandre-Orientale,3.6789045,51.131929
Spa,4900.0,3329.3739995994406,Wallonie,Liège,5.8626233,50.4920838
Sprimont,4140.0,2801.2128296518636,Wallonie,Liège,5.646657076291901,50.5065636
Staden,8840.0,1946.8477631002431,Flandre,Flandre-Occidentale,3.001340623187,50.97048785
Stavelot,4970.0,1985.4970760233919,Wallonie,Liège,5.9308362,50.3940846
Steendorp,9140.0,2358.535561317116,Flandre,Flandre-Orientale,4.2646567358993,51.13108629999999
Stekene,9190.0,2340.147951035825,Flandre,Flandre-Orientale,4.0240412532131,51.2104744
Stembert,4801.0,2159.611900436556,Wallonie,Liège,5.8952801,50.59310900000001
Sterrebeek,1933.0,4244.211295825105,Flandre,Brabant flamand,4.5157438438279005,50.85395875
Stevoort,3512.0,5173.076923076923,Flandre,Limbourg,5.2444291944072,50.91698375
Stokkem,3650.0,1744.1643035292605,Flandre,Limbourg,5.7508381619462,51.0197939
Strombeek-Bever,1853.0,2867.8688982903077,Flandre,Brabant flamand,4.342355501959,50.91096285
Teralfene,1790.0,2656.1015473761117,Flandre,Brabant flamand,4.09834,50.8921419
Ternat,1740.0,3219.8008733813463,Flandre,Brabant flamand,4.1834171401216,50.87155835
Tertre,7333.0,2019.9669598979324,Wallonie,Hainaut,3.8081735,50.4673149
Tervuren,3080.0,3302.4112037937616,Flandre,Brabant flamand,4.5144027,50.8227718
Tessenderlo,3980.0,2194.3839362093863,Flandre,Limbourg,5.0893974,51.0681628
Testelt,3272.0,2567.558234775977,Flandre,Brabant flamand,4.9484707287374015,51.01927720000001
Thimister,4890.0,2208.2720413107804,Wallonie,Liège,5.8650125,50.65294650000001
Thuin,6530.0,2669.8206468012995,Wallonie,Hainaut,4.2870475,50.3397445
Tielt,3390.0,2845.3992331183867,Flandre,Brabant flamand,4.9155513317582,50.9346235
Tildonk,3150.0,2837.997717617294,Flandre,Brabant flamand,4.6595165776069,50.94081955
Tintigny,6730.0,2282.142857142857,Wallonie,Luxembourg,5.5185152,49.6820986
Tongre-Saint-Martin,7950.0,2254.16796779507,Wallonie,Hainaut,3.7907921,50.58604129999999
Tongrinne,5140.0,2460.204081632653,Wallonie,Namur,4.623887,50.5157258
Torgny,6767.0,825.3968253968254,Wallonie,Luxembourg,5.4735035000000005,49.5085018
Torhout,8820.0,2524.1191208620803,Flandre,Flandre-Occidentale,3.0913072045454,51.0585915
Tournai,7500.0,1981.3465978677923,Wallonie,Hainaut,3.3878259,50.60566
Trazegnies,6183.0,1696.7315430143813,Wallonie,Hainaut,4.3317415,50.4665295
Tremelo,3120.0,3008.7508626639064,Flandre,Brabant flamand,4.675513400000002,50.9900457
Tubize,1480.0,2145.7416498014163,Wallonie,Brabant wallon,4.204696,50.69302
Turnhout,2300.0,2564.2087161471845,Flandre,Anvers,4.948461,51.3233812
Uccle,1180.0,3624.923767808878,Bruxelles,Bruxelles-Capitale,4.3372348,50.8018201
Uitkerke,8370.0,3040.1173834485517,Flandre,Flandre-Occidentale,3.1404868099971,51.2996935
Varendonk,2431.0,2483.9285714285716,Flandre,Anvers,4.9552253,51.0801317
Vaulx,7536.0,1638.888888888889,Wallonie,Hainaut,3.426172,50.589889
Vaux-Et-Borset,4530.0,1647.0588235294117,Wallonie,Liège,5.23141,50.6131537
Vaux-Sous-Chèvremont,4051.0,1854.6102229457738,Wallonie,Liège,5.6335963,50.6018717
Veldegem,8210.0,2814.8611245013967,Flandre,Flandre-Occidentale,3.1606518,51.1048944
Velm,3806.0,2254.901960784314,Flandre,Limbourg,5.1322112767812005,50.78000075
Villers-La-Bonne-Eau,6600.0,2424.205566956345,Wallonie,Luxembourg,5.7477792,49.9345566
Villers-Poterie,6280.0,2127.0645840702264,Wallonie,Hainaut,4.547498,50.3513008
Villers-Sur-Semois,6740.0,517.8571428571429,Wallonie,Luxembourg,5.5614663,49.6987456
Virelles,6461.0,1375.0,Wallonie,Hainaut,4.3329805,50.0648008
Vivegnis,4683.0,2414.597701149425,Wallonie,Liège,5.6527071,50.697932
Vlezenbeek,1602.0,2987.351511200003,Flandre,Brabant flamand,4.2360410720845,50.805593
Vliermaalroot,3721.0,2118.1102362204724,Flandre,Limbourg,5.4298574663068,50.8667966
Vlierzele,9520.0,2611.487106289468,Flandre,Flandre-Orientale,3.9009360317784,50.935088
Vlimmeren,2340.0,2481.4258583020674,Flandre,Anvers,4.7821797,51.2988018
Vorselaar,2290.0,2382.394203900556,Flandre,Anvers,4.769482,51.2023448
Vorst,2430.0,2208.016105471836,Flandre,Anvers,5.0188161,51.0790117
Vosselaar,2350.0,2366.211558854719,Flandre,Anvers,4.8878026,51.3129153
Vyle-Et-Tharoul,4570.0,1584.070796460177,Wallonie,Liège,5.2683004,50.4462845
Waarbeke,9506.0,2488.704177323103,Flandre,Flandre-Orientale,3.968228,50.7779309
Waarloos,2550.0,2686.197360260775,Flandre,Anvers,4.453,51.1052659
Waarschoot,9950.0,2883.798326312149,Flandre,Flandre-Orientale,3.6061712,51.1515304
Waasmunster,9250.0,3690.4175926021417,Flandre,Flandre-Orientale,4.0842158,51.10971470000001
Wachtebeke,9185.0,2632.8124768290313,Flandre,Flandre-Orientale,3.8574284,51.1701927
Waimes,4950.0,1880.7835350697164,Wallonie,Liège,6.1117542999999985,50.4149134
Wanfercée-Baulet,6224.0,1441.3828658553723,Wallonie,Hainaut,4.581627405915099,50.47584335
Waregem,8790.0,2681.0098959806674,Flandre,Flandre-Occidentale,3.4257380400092,50.87620025
Warquignies,7340.0,1432.0388091440723,Wallonie,Hainaut,3.8223517,50.4002638
Wasmes-Audemez-Briffoeil,7604.0,1652.0325203252032,Wallonie,Hainaut,3.5352247,50.5539524
Wasmuel,7390.0,2190.324858757062,Wallonie,Hainaut,3.8466719,50.44572700000001
Waterloo,1410.0,3508.4112860263012,Wallonie,Brabant wallon,4.3978047,50.7173563
Watermael-Boitsfort,1170.0,3575.9547784899237,Bruxelles,Bruxelles-Capitale,4.415817700000002,50.799394
Wauthier-Braine,1440.0,2672.341478452752,Wallonie,Brabant wallon,4.3133036337455,50.68083185
Wavre,1300.0,2812.8498793858207,Wallonie,Brabant wallon,4.607744,50.7164189
Ways,1474.0,2487.5,Wallonie,Brabant wallon,4.4729429472611,50.6269861
Welkenraedt,4840.0,1458.171400099651,Wallonie,Liège,5.9723396,50.6627086
Welle,9473.0,2485.1052845078734,Flandre,Flandre-Orientale,4.0448599000000005,50.90054050000001
Wemmel,1780.0,2809.8357468482723,Flandre,Brabant flamand,4.3108723,50.9145955
Werchter,3118.0,2825.242718446602,Flandre,Brabant flamand,4.7026877230529,50.9707189
Werken,8610.0,2476.184636724587,Flandre,Flandre-Occidentale,2.9637026,51.02900620000001
Werm,3730.0,1775.9782526112276,Flandre,Limbourg,5.4804957000000005,50.8335665
Westouter,8954.0,2957.285714285714,Flandre,Flandre-Occidentale,2.7409610507934,50.80033710000001
Wetteren,9230.0,2534.1596561396486,Flandre,Flandre-Orientale,3.8855494,51.0068804
Wezemaal,3111.0,2828.6878300000844,Flandre,Brabant flamand,4.7683306885409005,50.94825520000001
Wezembeek-Oppem,1970.0,3735.864326170212,Flandre,Brabant flamand,4.487179599999998,50.8440554
Wichelen,9260.0,2338.3698808993213,Flandre,Flandre-Orientale,3.9806438098974,51.0020843
Wiekevorst,2222.0,3352.7737066061795,Flandre,Anvers,4.7853558986493,51.10609435
Wihogne,4452.0,1743.4147509578543,Wallonie,Liège,5.5064112000000005,50.7277451
Wijchmaal,3990.0,1929.6697106905442,Flandre,Limbourg,5.4147469555164,51.1272018
Wijgmaal,3018.0,3545.182841068917,Flandre,Brabant flamand,4.7001214,50.926428
Wijnegem,2110.0,3370.736794317376,Flandre,Anvers,4.5225318,51.2270761
Wilrijk,2610.0,2584.34435703697,Flandre,Anvers,4.3876309610455,51.1638451
Wilsele,3012.0,2812.0852950306544,Flandre,Brabant flamand,4.7136294,50.90953620000001
Wingene,8750.0,2476.3691605766376,Flandre,Flandre-Occidentale,3.2847683081115,51.06808895
Woluwe-Saint-Lambert,1200.0,3605.922655738313,Bruxelles,Bruxelles-Capitale,4.4284842000000015,50.84669279999999
Woluwe-Saint-Pierre,1150.0,3801.6221762115333,Bruxelles,Bruxelles-Capitale,4.4432967,50.8292429
Wolvertem,1861.0,2672.2073497042115,Flandre,Brabant flamand,4.3085198,50.9510266
Wommelgem,2160.0,2500.053429569885,Flandre,Anvers,4.5238022,51.2031044
Wondelgem,9032.0,3284.209937961111,Flandre,Flandre-Orientale,3.703461274656701,51.09349535
Woubrechtegem,9550.0,2229.7685332848614,Flandre,Flandre-Orientale,3.9158325,50.8726761
Wulpen,8670.0,3800.9958180497038,Flandre,Flandre-Occidentale,2.7073119164927,51.09779175
Xhendelesse,4652.0,1920.0,Wallonie,Liège,5.7726472,50.6037018
Zaffelare,9080.0,2731.9048092656712,Flandre,Flandre-Orientale,3.8601634,51.1323736
Zele,9240.0,2209.084866115647,Flandre,Flandre-Orientale,4.0385864,51.0683621
Zellik,1731.0,2388.629196410243,Flandre,Brabant flamand,4.2744185,50.8842475
Zelzate,9060.0,2320.8547316964823,Flandre,Flandre-Orientale,3.8105002,51.2000036
Zepperen,3800.0,2609.4163099938714,Flandre,Limbourg,5.257916329014799,50.840318
Zingem,9750.0,2415.789473684211,Flandre,Flandre-Orientale,3.653793,50.9039326
Zoerle-Parwijs,2260.0,2610.1500773543275,Flandre,Anvers,4.8729402,51.0880889
Zomergem,9930.0,2701.1599171613107,Flandre,Flandre-Orientale,3.5642436785112,51.1195778
Zonhoven,3520.0,2186.5450428596905,Flandre,Limbourg,5.3677683,50.9909835
Zulte,9870.0,2307.215402265145,Flandre,Flandre-Orientale,3.4485632000000006,50.9206638
Zutendaal,3690.0,2694.4521438154493,Flandre,Limbourg,5.5725548,50.9318992
Zwevegem,8550.0,2674.24942050091,Flandre,Flandre-Occidentale,3.3419067426276,50.80406995
Zwijnaarde,9052.0,3080.6525868503295,Flandre,Flandre-Orientale,3.7021790930106,51.00092235
